ref_date,generation_type,reported_total_mwh,computed_total_mwh,suppressed_component_count,component_count,variance_mwh,variance_pct,reconciliation_flag
2023-06-01,Total electricity production from combustible fuels,384553,384553,0,2,0,0.0000,OK
2023-06-01,Total electricity production from non-renewable combustible fuels,366406,366406,0,2,0,0.0000,OK
2023-06-01,Wind power turbine,84157,84157,0,2,0,0.0000,OK
2023-07-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2023-07-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2023-07-01,Hydraulic turbine,58815,58815,1,2,0,0.0000,SUPPRESSED_SOURCE
2023-07-01,Other types of electricity generation,0,0,0,2,0,,OK
2023-07-01,Solar,289,289,0,2,0,0.0000,OK
2023-07-01,Tidal power turbine,0,0,0,2,0,,OK
2023-07-01,Total all types of electricity generation,601153,601153,0,2,0,0.0000,OK
2023-07-01,Total electricity production from biomass,24259,24259,0,2,0,0.0000,OK
2023-07-01,Total electricity production from combustible fuels,478761,478761,0,2,0,0.0000,OK
2023-07-01,Total electricity production from non-renewable combustible fuels,454502,454502,0,2,0,0.0000,OK
2023-07-01,Wind power turbine,63288,63288,0,2,0,0.0000,OK
2023-08-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2023-08-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2023-08-01,Hydraulic turbine,49230,49230,1,2,0,0.0000,SUPPRESSED_SOURCE
2023-08-01,Other types of electricity generation,0,0,0,2,0,,OK
2023-08-01,Solar,252,252,0,2,0,0.0000,OK
2023-08-01,Tidal power turbine,0,0,0,2,0,,OK
2023-08-01,Total all types of electricity generation,525722,525722,0,2,0,0.0000,OK
2023-08-01,Total electricity production from biomass,36367,36367,0,2,0,0.0000,OK
2023-08-01,Total electricity production from combustible fuels,394951,394951,0,2,0,0.0000,OK
2023-08-01,Total electricity production from non-renewable combustible fuels,358584,358584,0,2,0,0.0000,OK
2023-08-01,Wind power turbine,81289,81289,0,2,0,0.0000,OK
2023-09-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2023-09-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2023-09-01,Hydraulic turbine,56888,56888,1,2,0,0.0000,SUPPRESSED_SOURCE
2023-09-01,Other types of electricity generation,0,0,0,2,0,,OK
2023-09-01,Solar,221,221,0,2,0,0.0000,OK
2023-09-01,Tidal power turbine,0,0,0,2,0,,OK
2023-09-01,Total all types of electricity generation,582471,582471,0,2,0,0.0000,OK
2023-09-01,Total electricity production from biomass,29494,29494,0,2,0,0.0000,OK
2023-09-01,Total electricity production from combustible fuels,444041,444041,0,2,0,0.0000,OK
2023-09-01,Total electricity production from non-renewable combustible fuels,414547,414547,0,2,0,0.0000,OK
2023-09-01,Wind power turbine,81321,81321,0,2,0,0.0000,OK
2023-10-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2023-10-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2023-10-01,Hydraulic turbine,82913,82913,1,2,0,0.0000,SUPPRESSED_SOURCE
2023-10-01,Other types of electricity generation,0,0,0,2,0,,OK
2023-10-01,Solar,191,191,0,2,0,0.0000,OK
2023-10-01,Tidal power turbine,0,0,0,2,0,,OK
2023-10-01,Total all types of electricity generation,527961,527961,0,2,0,0.0000,OK
2023-10-01,Total electricity production from biomass,16301,16301,0,2,0,0.0000,OK
2023-10-01,Total electricity production from combustible fuels,343772,343772,0,2,0,0.0000,OK
2023-10-01,Total electricity production from non-renewable combustible fuels,327471,327471,0,2,0,0.0000,OK
2023-10-01,Wind power turbine,101085,101085,0,2,0,0.0000,OK
2023-11-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2023-11-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2023-11-01,Hydraulic turbine,66511,66511,1,2,0,0.0000,SUPPRESSED_SOURCE
2023-11-01,Other types of electricity generation,0,0,0,2,0,,OK
2023-11-01,Solar,130,130,0,2,0,0.0000,OK
2023-11-01,Tidal power turbine,0,0,0,2,0,,OK
2023-11-01,Total all types of electricity generation,716117,716117,0,2,0,0.0000,OK
2023-11-01,Total electricity production from biomass,11908,11908,0,2,0,0.0000,OK
2023-11-01,Total electricity production from combustible fuels,517527,517527,0,2,0,0.0000,OK
2023-11-01,Total electricity production from non-renewable combustible fuels,505619,505619,0,2,0,0.0000,OK
2023-11-01,Wind power turbine,131949,131949,0,2,0,0.0000,OK
2023-12-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2023-12-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2023-12-01,Hydraulic turbine,114867,114867,1,2,0,0.0000,SUPPRESSED_SOURCE
2023-12-01,Other types of electricity generation,0,0,0,2,0,,OK
2023-12-01,Solar,96,96,0,2,0,0.0000,OK
2023-12-01,Tidal power turbine,0,0,0,2,0,,OK
2023-12-01,Total all types of electricity generation,827452,827452,0,2,0,0.0000,OK
2023-12-01,Total electricity production from biomass,21546,21546,0,2,0,0.0000,OK
2023-12-01,Total electricity production from combustible fuels,561153,561153,0,2,0,0.0000,OK
2023-12-01,Total electricity production from non-renewable combustible fuels,539607,539607,0,2,0,0.0000,OK
2023-12-01,Wind power turbine,151336,151336,0,2,0,0.0000,OK
2024-01-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-01-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-01-01,Hydraulic turbine,112801,112801,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-01-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-01-01,Solar,119,119,0,2,0,0.0000,OK
2024-01-01,Tidal power turbine,0,0,0,2,0,,OK
2024-01-01,Total all types of electricity generation,1046465,1046465,0,2,0,0.0000,OK
2024-01-01,Total electricity production from biomass,20580,20580,0,2,0,0.0000,OK
2024-01-01,Total electricity production from combustible fuels,795236,795236,0,2,0,0.0000,OK
2024-01-01,Total electricity production from non-renewable combustible fuels,774656,774656,0,2,0,0.0000,OK
2024-01-01,Wind power turbine,138309,138309,0,2,0,0.0000,OK
2024-02-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-02-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-02-01,Hydraulic turbine,83348,83348,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-02-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-02-01,Solar,153,153,0,2,0,0.0000,OK
2024-02-01,Tidal power turbine,0,0,0,2,0,,OK
2024-02-01,Total all types of electricity generation,891990,891990,0,2,0,0.0000,OK
2024-02-01,Total electricity production from biomass,31871,31871,0,2,0,0.0000,OK
2024-02-01,Total electricity production from combustible fuels,663872,663872,0,2,0,0.0000,OK
2024-02-01,Total electricity production from non-renewable combustible fuels,632001,632001,0,2,0,0.0000,OK
2024-02-01,Wind power turbine,144617,144617,0,2,0,0.0000,OK
2024-03-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-03-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-03-01,Hydraulic turbine,107580,107580,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-03-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-03-01,Solar,187,187,0,2,0,0.0000,OK
2024-03-01,Tidal power turbine,0,0,0,2,0,,OK
2024-03-01,Total all types of electricity generation,799210,799210,0,2,0,0.0000,OK
2024-03-01,Total electricity production from biomass,30282,30282,0,2,0,0.0000,OK
2024-03-01,Total electricity production from combustible fuels,520658,520658,0,2,0,0.0000,OK
2024-03-01,Total electricity production from non-renewable combustible fuels,490376,490376,0,2,0,0.0000,OK
2024-03-01,Wind power turbine,170785,170785,0,2,0,0.0000,OK
2024-04-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-04-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-04-01,Hydraulic turbine,129497,129497,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-04-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-04-01,Solar,289,289,0,2,0,0.0000,OK
2024-04-01,Tidal power turbine,0,0,0,2,0,,OK
2024-04-01,Total all types of electricity generation,765606,765606,0,2,0,0.0000,OK
2024-04-01,Total electricity production from biomass,27297,27297,0,2,0,0.0000,OK
2024-04-01,Total electricity production from combustible fuels,490856,490856,0,2,0,0.0000,OK
2024-04-01,Total electricity production from non-renewable combustible fuels,463559,463559,0,2,0,0.0000,OK
2024-04-01,Wind power turbine,144964,144964,0,2,0,0.0000,OK
2024-05-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-05-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-05-01,Hydraulic turbine,89563,89563,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-05-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-05-01,Solar,300,300,0,2,0,0.0000,OK
2024-05-01,Tidal power turbine,0,0,0,2,0,,OK
2024-05-01,Total all types of electricity generation,628077,628077,0,2,0,0.0000,OK
2024-05-01,Total electricity production from biomass,27557,27557,0,2,0,0.0000,OK
2024-05-01,Total electricity production from combustible fuels,441024,441024,0,2,0,0.0000,OK
2024-05-01,Total electricity production from non-renewable combustible fuels,413467,413467,0,2,0,0.0000,OK
2024-05-01,Wind power turbine,97190,97190,0,2,0,0.0000,OK
2024-06-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-06-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-06-01,Hydraulic turbine,44850,44850,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-06-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-06-01,Solar,293,293,0,2,0,0.0000,OK
2024-06-01,Tidal power turbine,0,0,0,2,0,,OK
2024-06-01,Total all types of electricity generation,460241,460241,0,2,0,0.0000,OK
2024-06-01,Total electricity production from biomass,17545,17545,0,2,0,0.0000,OK
2024-06-01,Total electricity production from combustible fuels,306344,306344,0,2,0,0.0000,OK
2024-06-01,Total electricity production from non-renewable combustible fuels,288799,288799,0,2,0,0.0000,OK
2024-06-01,Wind power turbine,108754,108754,0,2,0,0.0000,OK
2024-07-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-07-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-07-01,Hydraulic turbine,33520,33520,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-07-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-07-01,Solar,320,320,0,2,0,0.0000,OK
2024-07-01,Tidal power turbine,0,0,0,2,0,,OK
2024-07-01,Total all types of electricity generation,599739,599739,0,2,0,0.0000,OK
2024-07-01,Total electricity production from biomass,19704,19704,0,2,0,0.0000,OK
2024-07-01,Total electricity production from combustible fuels,475011,475011,0,2,0,0.0000,OK
2024-07-01,Total electricity production from non-renewable combustible fuels,455307,455307,0,2,0,0.0000,OK
2024-07-01,Wind power turbine,90888,90888,0,2,0,0.0000,OK
2024-08-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-08-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-08-01,Hydraulic turbine,30360,30360,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-08-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-08-01,Solar,318,318,0,2,0,0.0000,OK
2024-08-01,Tidal power turbine,0,0,0,2,0,,OK
2024-08-01,Total all types of electricity generation,744630,744630,0,2,0,0.0000,OK
2024-08-01,Total electricity production from biomass,39285,39285,0,2,0,0.0000,OK
2024-08-01,Total electricity production from combustible fuels,626043,626043,0,2,0,0.0000,OK
2024-08-01,Total electricity production from non-renewable combustible fuels,586758,586758,0,2,0,0.0000,OK
2024-08-01,Wind power turbine,87909,87909,0,2,0,0.0000,OK
2024-09-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-09-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-09-01,Hydraulic turbine,18376,18376,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-09-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-09-01,Solar,254,254,0,2,0,0.0000,OK
2024-09-01,Tidal power turbine,0,0,0,2,0,,OK
2024-09-01,Total all types of electricity generation,624145,624145,0,2,0,0.0000,OK
2024-09-01,Total electricity production from biomass,41077,41077,0,2,0,0.0000,OK
2024-09-01,Total electricity production from combustible fuels,500493,500493,0,2,0,0.0000,OK
2024-09-01,Total electricity production from non-renewable combustible fuels,459416,459416,0,2,0,0.0000,OK
2024-09-01,Wind power turbine,105022,105022,0,2,0,0.0000,OK
2024-10-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-10-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-10-01,Hydraulic turbine,16211,16211,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-10-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-10-01,Solar,220,220,0,2,0,0.0000,OK
2024-10-01,Tidal power turbine,0,0,0,2,0,,OK
2024-10-01,Total all types of electricity generation,664510,664510,0,2,0,0.0000,OK
2024-10-01,Total electricity production from biomass,26126,26126,0,2,0,0.0000,OK
2024-10-01,Total electricity production from combustible fuels,498720,498720,0,2,0,0.0000,OK
2024-10-01,Total electricity production from non-renewable combustible fuels,472594,472594,0,2,0,0.0000,OK
2024-10-01,Wind power turbine,149359,149359,0,2,0,0.0000,OK
2024-11-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-11-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-11-01,Hydraulic turbine,21766,21766,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-11-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-11-01,Solar,84,84,0,2,0,0.0000,OK
2024-11-01,Tidal power turbine,0,0,0,2,0,,OK
2024-11-01,Total all types of electricity generation,717765,717765,0,2,0,0.0000,OK
2024-11-01,Total electricity production from biomass,39346,39346,0,2,0,0.0000,OK
2024-11-01,Total electricity production from combustible fuels,503894,503894,0,2,0,0.0000,OK
2024-11-01,Total electricity production from non-renewable combustible fuels,464548,464548,0,2,0,0.0000,OK
2024-11-01,Wind power turbine,192021,192021,0,2,0,0.0000,OK
2024-12-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2024-12-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2024-12-01,Hydraulic turbine,40173,40173,1,2,0,0.0000,SUPPRESSED_SOURCE
2024-12-01,Other types of electricity generation,0,0,0,2,0,,OK
2024-12-01,Solar,207,207,0,2,0,0.0000,OK
2024-12-01,Tidal power turbine,0,0,0,2,0,,OK
2024-12-01,Total all types of electricity generation,888563,888563,0,2,0,0.0000,OK
2024-12-01,Total electricity production from biomass,32449,32449,0,2,0,0.0000,OK
2024-12-01,Total electricity production from combustible fuels,680566,680566,0,2,0,0.0000,OK
2024-12-01,Total electricity production from non-renewable combustible fuels,648117,648117,0,2,0,0.0000,OK
2024-12-01,Wind power turbine,167617,167617,0,2,0,0.0000,OK
2025-01-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-01-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-01-01,Hydraulic turbine,97622,97622,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-01-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-01-01,Solar,76,76,0,2,0,0.0000,OK
2025-01-01,Tidal power turbine,0,0,0,2,0,,OK
2025-01-01,Total all types of electricity generation,1110420,1110420,0,2,0,0.0000,OK
2025-01-01,Total electricity production from biomass,33520,33520,0,2,0,0.0000,OK
2025-01-01,Total electricity production from combustible fuels,843527,843527,0,2,0,0.0000,OK
2025-01-01,Total electricity production from non-renewable combustible fuels,810007,810007,0,2,0,0.0000,OK
2025-01-01,Wind power turbine,169195,169195,0,2,0,0.0000,OK
2025-02-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-02-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-02-01,Hydraulic turbine,81582,81582,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-02-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-02-01,Solar,177,177,0,2,0,0.0000,OK
2025-02-01,Tidal power turbine,0,0,0,2,0,,OK
2025-02-01,Total all types of electricity generation,997728,997728,0,2,0,0.0000,OK
2025-02-01,Total electricity production from biomass,25945,25945,0,2,0,0.0000,OK
2025-02-01,Total electricity production from combustible fuels,766234,766234,0,2,0,0.0000,OK
2025-02-01,Total electricity production from non-renewable combustible fuels,740289,740289,0,2,0,0.0000,OK
2025-02-01,Wind power turbine,149735,149735,0,2,0,0.0000,OK
2025-03-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-03-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-03-01,Hydraulic turbine,74392,74392,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-03-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-03-01,Solar,256,256,0,2,0,0.0000,OK
2025-03-01,Tidal power turbine,0,0,0,2,0,,OK
2025-03-01,Total all types of electricity generation,828549,828549,0,2,0,0.0000,OK
2025-03-01,Total electricity production from biomass,39563,39563,0,2,0,0.0000,OK
2025-03-01,Total electricity production from combustible fuels,580383,580383,0,2,0,0.0000,OK
2025-03-01,Total electricity production from non-renewable combustible fuels,540820,540820,0,2,0,0.0000,OK
2025-03-01,Wind power turbine,173518,173518,0,2,0,0.0000,OK
2025-04-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-04-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-04-01,Hydraulic turbine,113668,113668,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-04-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-04-01,Solar,310,310,0,2,0,0.0000,OK
2025-04-01,Tidal power turbine,0,0,0,2,0,,OK
2025-04-01,Total all types of electricity generation,758232,758232,0,2,0,0.0000,OK
2025-04-01,Total electricity production from biomass,39412,39412,0,2,0,0.0000,OK
2025-04-01,Total electricity production from combustible fuels,487300,487300,0,2,0,0.0000,OK
2025-04-01,Total electricity production from non-renewable combustible fuels,447888,447888,0,2,0,0.0000,OK
2025-04-01,Wind power turbine,156954,156954,0,2,0,0.0000,OK
2025-05-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-05-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-05-01,Hydraulic turbine,96093,96093,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-05-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-05-01,Solar,356,356,0,2,0,0.0000,OK
2025-05-01,Tidal power turbine,0,0,0,2,0,,OK
2025-05-01,Total all types of electricity generation,510236,510236,0,2,0,0.0000,OK
2025-05-01,Total electricity production from biomass,31054,31054,0,2,0,0.0000,OK
2025-05-01,Total electricity production from combustible fuels,282417,282417,0,2,0,0.0000,OK
2025-05-01,Total electricity production from non-renewable combustible fuels,251363,251363,0,2,0,0.0000,OK
2025-05-01,Wind power turbine,131370,131370,0,2,0,0.0000,OK
2025-06-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-06-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-06-01,Hydraulic turbine,53861,53861,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-06-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-06-01,Solar,408,408,0,2,0,0.0000,OK
2025-06-01,Tidal power turbine,0,0,0,2,0,,OK
2025-06-01,Total all types of electricity generation,484117,484117,0,2,0,0.0000,OK
2025-06-01,Total electricity production from biomass,13482,13482,0,2,0,0.0000,OK
2025-06-01,Total electricity production from combustible fuels,306047,306047,0,2,0,0.0000,OK
2025-06-01,Total electricity production from non-renewable combustible fuels,292565,292565,0,2,0,0.0000,OK
2025-06-01,Wind power turbine,123801,123801,0,2,0,0.0000,OK
2025-07-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-07-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-07-01,Hydraulic turbine,20943,20943,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-07-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-07-01,Solar,384,384,0,2,0,0.0000,OK
2025-07-01,Tidal power turbine,0,0,0,2,0,,OK
2025-07-01,Total all types of electricity generation,588586,588586,0,2,0,0.0000,OK
2025-07-01,Total electricity production from biomass,17495,17495,0,2,0,0.0000,OK
2025-07-01,Total electricity production from combustible fuels,465436,465436,0,2,0,0.0000,OK
2025-07-01,Total electricity production from non-renewable combustible fuels,447941,447941,0,2,0,0.0000,OK
2025-07-01,Wind power turbine,101823,101823,0,2,0,0.0000,OK
2025-08-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-08-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-08-01,Hydraulic turbine,7771,7771,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-08-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-08-01,Solar,366,366,0,2,0,0.0000,OK
2025-08-01,Tidal power turbine,0,0,0,2,0,,OK
2025-08-01,Total all types of electricity generation,621026,621026,0,2,0,0.0000,OK
2025-08-01,Total electricity production from biomass,38302,38302,0,2,0,0.0000,OK
2025-08-01,Total electricity production from combustible fuels,510056,510056,0,2,0,0.0000,OK
2025-08-01,Total electricity production from non-renewable combustible fuels,471754,471754,0,2,0,0.0000,OK
2025-08-01,Wind power turbine,102833,102833,0,2,0,0.0000,OK
2025-09-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-09-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-09-01,Hydraulic turbine,4957,4957,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-09-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-09-01,Solar,926,926,0,2,0,0.0000,OK
2025-09-01,Tidal power turbine,0,0,0,2,0,,OK
2025-09-01,Total all types of electricity generation,608853,608853,0,2,0,0.0000,OK
2025-09-01,Total electricity production from biomass,21522,21522,0,2,0,0.0000,OK
2025-09-01,Total electricity production from combustible fuels,518527,518527,0,2,0,0.0000,OK
2025-09-01,Total electricity production from non-renewable combustible fuels,497005,497005,0,2,0,0.0000,OK
2025-09-01,Wind power turbine,84443,84443,0,2,0,0.0000,OK
2025-10-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-10-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-10-01,Hydraulic turbine,4324,4324,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-10-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-10-01,Solar,915,915,0,2,0,0.0000,OK
2025-10-01,Tidal power turbine,0,0,0,2,0,,OK
2025-10-01,Total all types of electricity generation,673008,673008,0,2,0,0.0000,OK
2025-10-01,Total electricity production from biomass,23800,23800,0,2,0,0.0000,OK
2025-10-01,Total electricity production from combustible fuels,518870,518870,0,2,0,0.0000,OK
2025-10-01,Total electricity production from non-renewable combustible fuels,495070,495070,0,2,0,0.0000,OK
2025-10-01,Wind power turbine,148899,148899,0,2,0,0.0000,OK
2025-11-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-11-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-11-01,Hydraulic turbine,12323,12323,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-11-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-11-01,Solar,1405,1405,0,2,0,0.0000,OK
2025-11-01,Tidal power turbine,0,0,0,2,0,,OK
2025-11-01,Total all types of electricity generation,770282,770282,0,2,0,0.0000,OK
2025-11-01,Total electricity production from biomass,31162,31162,0,2,0,0.0000,OK
2025-11-01,Total electricity production from combustible fuels,591250,591250,0,2,0,0.0000,OK
2025-11-01,Total electricity production from non-renewable combustible fuels,560088,560088,0,2,0,0.0000,OK
2025-11-01,Wind power turbine,165304,165304,0,2,0,0.0000,OK
2025-12-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2025-12-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2025-12-01,Hydraulic turbine,49734,49734,1,2,0,0.0000,SUPPRESSED_SOURCE
2025-12-01,Other types of electricity generation,0,0,0,2,0,,OK
2025-12-01,Solar,284,284,0,2,0,0.0000,OK
2025-12-01,Tidal power turbine,0,0,0,2,0,,OK
2025-12-01,Total all types of electricity generation,1071200,1071200,0,2,0,0.0000,OK
2025-12-01,Total electricity production from biomass,39515,39515,0,2,0,0.0000,OK
2025-12-01,Total electricity production from combustible fuels,823997,823997,0,2,0,0.0000,OK
2025-12-01,Total electricity production from non-renewable combustible fuels,784482,784482,0,2,0,0.0000,OK
2025-12-01,Wind power turbine,197185,197185,0,2,0,0.0000,OK
2026-01-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2026-01-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2026-01-01,Hydraulic turbine,59428,59428,1,2,0,0.0000,SUPPRESSED_SOURCE
2026-01-01,Other types of electricity generation,0,0,0,2,0,,OK
2026-01-01,Solar,267,267,0,2,0,0.0000,OK
2026-01-01,Tidal power turbine,0,0,0,2,0,,OK
2026-01-01,Total all types of electricity generation,1119707,1119707,0,2,0,0.0000,OK
2026-01-01,Total electricity production from biomass,33293,33293,0,2,0,0.0000,OK
2026-01-01,Total electricity production from combustible fuels,886924,886924,0,2,0,0.0000,OK
2026-01-01,Total electricity production from non-renewable combustible fuels,853631,853631,0,2,0,0.0000,OK
2026-01-01,Wind power turbine,173088,173088,0,2,0,0.0000,OK
2026-02-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2026-02-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2026-02-01,Hydraulic turbine,67004,67004,1,2,0,0.0000,SUPPRESSED_SOURCE
2026-02-01,Other types of electricity generation,0,0,0,2,0,,OK
2026-02-01,Solar,589,589,0,2,0,0.0000,OK
2026-02-01,Tidal power turbine,0,0,0,2,0,,OK
2026-02-01,Total all types of electricity generation,959952,959952,0,2,0,0.0000,OK
2026-02-01,Total electricity production from biomass,31425,31425,0,2,0,0.0000,OK
2026-02-01,Total electricity production from combustible fuels,778078,778078,0,2,0,0.0000,OK
2026-02-01,Total electricity production from non-renewable combustible fuels,746653,746653,0,2,0,0.0000,OK
2026-02-01,Wind power turbine,114281,114281,0,2,0,0.0000,OK
2026-03-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2026-03-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
2026-03-01,Hydraulic turbine,75228,75228,1,2,0,0.0000,SUPPRESSED_SOURCE
2026-03-01,Other types of electricity generation,0,0,0,2,0,,OK
2026-03-01,Solar,653,653,0,2,0,0.0000,OK
2026-03-01,Tidal power turbine,0,0,0,2,0,,OK
2026-03-01,Total all types of electricity generation,961030,961030,0,2,0,0.0000,OK
2026-03-01,Total electricity production from biomass,35720,35720,0,2,0,0.0000,OK
2026-03-01,Total electricity production from combustible fuels,712385,712385,0,2,0,0.0000,OK
2026-03-01,Total electricity production from non-renewable combustible fuels,676665,676665,0,2,0,0.0000,OK
2026-03-01,Wind power turbine,172764,172764,0,2,0,0.0000,OK
2026-04-01,Combustion turbine,,,1,1,,,SUPPRESSED_SOURCE
2026-04-01,Conventional steam turbine,,,2,2,,,SUPPRESSED_SOURCE
